-152,239,-684
-174,210,-674
-187,179,-662
-203,160,-653
-203,174,-663
-199,174,-650
-190,169,-641
-208,161,-634
-221,178,-629
-276,183,-603
-282,167,-605
-262,115,-579
-258,71,-558
-266,43,-537
-249,12,-514
-251,17,-499
-242,5,-507
-237,7,-488
-221,-41,-462
-190,-50,-440
-165,-97,-391
-169,-89,-353
-145,-95,-331
-174,-77,-279
-149,-80,-247
-147,-86,-239
-118,-79,-246
-113,-98,-286
-115,-89,-343
-125,-93,-440
-154,-71,-443
-158,-71,-471
-178,-34,-507
-178,-41,-528
-179,-21,-509
-190,-35,-502
-204,-10,-513
-204,10,-544
-197,21,-540
-231,59,-566
-206,95,-615
-185,124,-636
-181,134,-643
-158,165,-679
-151,222,-707
-169,269,-683
-185,296,-681
-181,289,-674
-129,284,-700
-124,271,-695
-116,264,-709
-120,257,-695
-86,266,-714
-61,287,-717
-17,327,-717
21,359,-721
39,363,-728
64,391,-700
109,426,-691
165,442,-672
190,449,-655
237,478,-613
276,481,-599
321,519,-532
327,553,-495
334,546,-440
341,571,-395
341,578,-371
312,629,-336
312,614,-298
296,631,-268
298,625,-239
253,652,-227
240,654,-204
233,668,-187
206,667,-175
201,668,-183
194,697,-159
179,672,-159
156,681,-136
131,688,-150
124,688,-154
95,695,-123
88,699,-109
59,681,-112
50,683,-104
19,685,-95
5,659,-102
1,688,-78
8,670,-84
-3,679,-90
-8,659,-64
-1,656,-71
5,670,-71
1,649,-71
7,661,-76
17,650,-62
43,636,-72
89,661,-69
107,636,-79
149,645,-84
156,641,-91
224,634,-112
273,593,-128
289,580,-147
325,544,-161
341,525,-190
399,481,-228
406,471,-256
420,435,-270
404,426,-320
431,420,-364
404,411,-383
408,418,-414
384,445,-471
379,444,-476
361,480,-528
316,503,-554
222,561,-579
188,566,-601
118,596,-603
82,618,-589
46,625,-599
12,645,-580
0,643,-579
-21,647,-582
-32,658,-579
-66,659,-556
-88,652,-556
-106,663,-525
-124,649,-528
-138,656,-521
-165,665,-506
-174,656,-473
-199,663,-469
-201,679,-447
-195,677,-428
-185,692,-417
-195,692,-397
-194,715,-371
-179,697,-329
-178,710,-317
-176,715,-315
-192,688,-292
-210,674,-286
-235,663,-282
-264,652,-279
-253,674,-289
-271,649,-296
-257,659,-306
-280,650,-312
-298,622,-329
-343,573,-358
-370,507,-371
-366,485,-409
-374,481,-416
-368,501,-407
-374,449,-426
-390,426,-435
-386,361,-445
-399,356,-457
-384,381,-443
-386,354,-421
-388,352,-436
-402,334,-433
-404,336,-421
-411,365,-376
-397,375,-386
-395,442,-346
-341,528,-291
-311,587,-230
-302,568,-221
-287,568,-194
-276,561,-173
-275,559,-150
-235,544,-126
-257,519,-119
-267,426,-98
-300,375,-98
-307,300,-98
-271,224,-95
-233,158,-107
-226,133,-114
-190,104,-100
-167,88,-109
-133,75,-97
-111,79,-100
-93,61,-86
-43,53,-76
-28,53,-76
-8,55,-74
35,39,-90
70,52,-95
118,46,-100
131,48,-119
195,41,-150
204,61,-156
235,77,-164
266,71,-208
276,71,-235
302,71,-280
323,82,-294
339,88,-341
321,88,-338
348,89,-402
332,91,-424
332,106,-442
329,95,-480
321,106,-504
303,113,-525
266,104,-537
260,120,-566
249,120,-577
251,129,-585
244,158,-603
251,169,-613
242,206,-625
240,244,-644
222,327,-662
204,348,-655
188,397,-670
181,433,-674
152,469,-660
140,492,-658
133,503,-641
125,528,-627
122,546,-617
131,573,-622
134,580,-608
129,571,-589
151,596,-579
195,566,-577
273,532,-544
291,503,-527
354,469,-518
354,408,-494
386,357,-469
400,307,-459
391,233,-454
379,192,-442
359,97,-433
206,-41,-414
106,-80,-410
30,-95,-442
-39,-93,-436
-109,-80,-449
-170,-34,-442
-242,5,-483
-284,32,-485
-336,124,-487
-359,208,-481
-361,264,-514
-343,390,-504
-329,465,-507
-282,569,-476
-242,605,-466
-161,697,-443
-109,706,-410
-106,703,-390
-34,728,-362
34,749,-355
62,735,-317
80,742,-289
89,722,-260
116,710,-247
147,712,-225
165,690,-218
169,672,-201
188,649,-171
197,650,-180
206,631,-168
217,623,-157
210,620,-150
213,620,-116
203,605,-140
224,602,-126
210,598,-116
212,611,-114
210,616,-126
188,602,-123
190,622,-121
181,631,-136
178,623,-136
179,643,-124
174,645,-126
176,661,-156
151,679,-156
140,661,-166
127,695,-182
102,706,-192
79,712,-214
55,739,-230
14,744,-270
-88,742,-286
-165,715,-312
-190,704,-374
-215,672,-412
-273,593,-447
-293,566,-483
-267,526,-514
-285,458,-556
-260,436,-594
-244,370,-627
-237,330,-648
-187,255,-662
-143,222,-683
-98,181,-695
-55,134,-705
-23,124,-684
1,102,-674
57,79,-658
73,66,-643
136,64,-627
183,50,-606
215,50,-565
239,48,-563
266,64,-516
282,44,-507
291,53,-485
312,43,-454
336,62,-410
343,66,-386
332,66,-362
336,73,-334
320,53,-308
300,37,-272
293,37,-265
267,23,-247
231,16,-213
224,-1,-199
208,3,-187
210,8,-188
197,10,-183
194,35,-169
221,34,-147
206,44,-161
194,43,-159
201,50,-135
213,66,-130
212,50,-138
215,43,-131
208,50,-145
219,53,-131
217,70,-123
235,52,-133
235,55,-161
257,73,-157
276,79,-194
300,91,-185
311,102,-175
334,111,-214
330,100,-228
325,77,-265
330,75,-284
339,59,-324
320,50,-364
298,7,-374
273,0,-419
246,12,-442
217,-5,-494
172,-10,-523
102,-16,-573
102,-5,-587
37,30,-625
-14,50,-634
-91,77,-660
-192,142,-650
-240,222,-634
-291,305,-617
-280,370,-589
-280,442,-554
-280,514,-527
-257,591,-487
-228,627,-421
-237,647,-402
-217,652,-362
-199,674,-306
-176,676,-280
-156,692,-234
-143,690,-218
-122,676,-187
-113,677,-157
